index,thickness,intensity,digit
5094,3.579185,231.18106,7.0
5095,3.4513059,222.63322,2.0
5096,1.8844621,149.73639,4.0
5097,3.2364237,227.32077,7.0
5098,1.7285874,95.50616,5.0
5099,3.3068848,224.84233,2.0
5100,1.8989404,121.29957,9.0
5101,2.0193436,114.71431,4.0
5102,2.194347,124.94158,5.0
5103,1.3966198,72.02599,8.0
5104,2.3035576,145.27496,4.0
5105,2.0508912,137.5577,2.0
5106,1.8671389,84.09419,9.0
5107,3.0651133,192.9466,7.0
5108,3.791991,246.51042,0.0
5109,2.8839226,223.5237,0.0
5110,1.7475375,96.30184,7.0
5111,2.2122731,148.9493,5.0
5112,1.774828,91.980515,1.0
5113,3.5682118,237.44472,1.0
5114,3.0597205,197.02168,7.0
5115,2.8159559,188.37437,6.0
5116,1.9258491,108.46956,6.0
5117,2.484789,137.76004,6.0
5118,2.7252927,146.40018,8.0
5119,3.1850944,231.91397,2.0
5120,1.9669418,115.631775,2.0
5121,2.9572673,197.69818,7.0
5122,2.831018,206.27039,7.0
5123,2.3404276,135.25111,4.0
5124,2.1067572,108.38624,0.0
5125,1.9431603,111.72775,2.0
5126,4.1344886,248.00777,4.0
5127,2.9511905,170.69272,2.0
5128,2.6393008,136.26433,1.0
5129,2.789173,170.48007,8.0
5130,1.7925316,87.896706,9.0
5131,2.5071614,164.2201,6.0
5132,2.391173,128.31912,1.0
5133,2.6140282,156.84015,0.0
5134,2.6555908,145.3168,5.0
5135,3.3994505,230.06851,9.0
5136,2.1226337,119.439026,6.0
5137,2.3732293,140.00772,9.0
5138,1.6542134,85.684296,8.0
5139,2.2244694,119.56405,0.0
5140,2.2024205,103.403046,3.0
5141,2.776565,157.08755,0.0
5142,2.2482247,149.76427,8.0
5143,1.5668249,93.70889,3.0
5144,2.6432881,172.32053,9.0
5145,1.8870205,79.06552,6.0
5146,2.5577745,160.45459,3.0
5147,1.2565017,77.60831,0.0
5148,3.436702,230.42767,1.0
5149,3.8472161,245.07335,2.0
5150,1.928899,98.47498,3.0
5151,2.9714212,222.60674,4.0
5152,3.2228484,182.44691,5.0
5153,1.9002692,95.62337,6.0
5154,3.2419186,227.51704,7.0
5155,1.4604352,79.73778,0.0
5156,2.1883063,114.48128,1.0
5157,1.6852617,102.4523,2.0
5158,1.6673615,80.49711,3.0
5159,2.7833047,220.61093,4.0
5160,2.6888878,149.9997,5.0
5161,2.539076,148.44629,6.0
5162,2.6848254,169.43314,7.0
5163,2.0222795,121.293625,8.0
5164,1.968493,106.593544,9.0
5165,1.7363309,87.78859,0.0
5166,1.974376,142.02133,1.0
5167,2.3545816,154.66461,2.0
5168,2.483152,187.11435,3.0
5169,2.114794,154.82477,4.0
5170,2.4666011,144.47882,5.0
5171,3.835395,244.1959,6.0
5172,1.9273678,128.87494,7.0
5173,2.752984,199.41008,8.0
5174,4.144418,249.06021,5.0
5175,1.9173229,108.334015,4.0
5176,2.1771502,101.23587,8.0
5177,2.6098502,150.78412,7.0
5178,2.5370584,191.39655,4.0
5179,1.2524152,85.34961,7.0
5180,1.800803,102.44655,7.0
5181,2.584149,182.99896,3.0
5182,2.7486691,176.20338,9.0
5183,2.9946322,212.78645,8.0
5184,2.9426637,211.4554,8.0
5185,1.70975,94.0188,3.0
5186,3.2515779,222.27138,1.0
5187,3.4959042,243.51031,5.0
5188,2.7549074,173.00427,8.0
5189,3.0372276,213.6469,2.0
5190,1.7323062,83.369736,7.0
5191,2.161152,163.9224,4.0
5192,2.232553,107.650536,2.0
5193,3.3443885,218.48434,1.0
5194,2.8641639,201.49896,5.0
5195,1.9750946,95.17267,4.0
5196,2.2830567,109.54106,5.0
5197,3.0767603,208.17558,5.0
5198,1.2268641,78.858185,8.0
5199,2.138501,133.52405,6.0
5200,2.7913566,195.25426,4.0
5201,2.770235,198.45448,4.0
5202,1.9928378,153.9036,4.0
5203,1.7906578,93.29189,1.0
5204,1.9486327,118.09093,8.0
5205,2.8063889,202.54475,7.0
5206,2.5483012,192.65205,5.0
5207,3.7539134,240.02103,5.0
5208,2.560985,179.19785,1.0
5209,2.2588112,99.94945,8.0
5210,1.3021929,89.73877,9.0
5211,2.7114124,201.57738,1.0
5212,2.204761,110.8044,3.0
5213,3.4614348,240.21678,6.0
5214,3.863437,236.29314,3.0
5215,2.0803685,178.0465,3.0
5216,3.5516922,241.56836,2.0
5217,3.1492715,237.38039,2.0
5218,2.9739738,158.71198,6.0
5219,2.715164,195.2411,9.0
5220,1.9761128,123.91226,9.0
5221,2.8239415,163.3042,6.0
5222,4.70667,250.42288,5.0
5223,4.353563,252.5588,5.0
5224,3.9817684,239.62126,3.0
5225,2.28323,120.05533,3.0
5226,2.349512,144.5665,8.0
5227,2.3554196,118.11566,1.0
5228,1.8064517,130.27884,6.0
5229,3.2591252,239.45868,5.0
5230,2.079296,105.41128,6.0
5231,1.9898545,104.923515,8.0
5232,2.7974017,188.52151,1.0
5233,2.280168,171.28683,9.0
5234,2.6129022,150.09549,7.0
5235,1.8775442,89.57803,6.0
5236,2.6033647,175.3302,8.0
5237,2.764603,188.44081,3.0
5238,2.0183845,132.83704,7.0
5239,3.0856555,227.9735,4.0
5240,1.4737674,83.35859,7.0
5241,2.598602,170.22601,0.0
5242,2.0175204,94.08029,9.0
5243,3.1790788,223.40318,0.0
5244,2.9191241,197.1925,0.0
5245,3.6861534,230.99432,3.0
5246,1.7958697,82.677124,7.0
5247,2.786503,202.45872,9.0
5248,1.8085023,114.8822,3.0
5249,2.4808598,133.97278,0.0
5250,2.5819077,143.26123,2.0
5251,2.6635287,180.17612,0.0
5252,2.7288353,189.17474,1.0
5253,2.3455098,147.39941,0.0
5254,2.3107839,175.76456,1.0
5255,4.289442,252.51012,0.0
5256,3.1455655,182.92346,4.0
5257,1.9098572,88.910515,0.0
5258,2.0364864,138.56735,1.0
5259,2.2346628,135.34451,0.0
5260,2.3127432,149.6703,4.0
5261,3.1335967,217.84227,7.0
5262,2.008874,141.53207,9.0
5263,1.8736786,120.58219,6.0
5264,2.9628282,186.65192,2.0
5265,1.7827194,94.88162,6.0
5266,2.7313492,181.77547,2.0
5267,2.783571,142.99777,2.0
5268,2.8627179,210.12659,9.0
5269,2.3640566,145.80937,9.0
5270,2.6135848,194.50598,0.0
5271,3.2783103,229.45906,1.0
5272,2.3778965,134.88956,2.0
5273,1.6246368,91.51987,3.0
5274,3.0350184,203.01593,4.0
5275,3.161077,218.91652,5.0
5276,2.797692,185.34268,6.0
5277,3.1391308,228.75484,7.0
5278,2.6309943,158.49661,8.0
5279,2.8002496,211.44783,9.0
5280,1.8350751,117.95161,0.0
5281,2.793635,196.92613,1.0
5282,1.7136595,99.626526,2.0
5283,2.5337596,156.8177,3.0
5284,2.5579863,131.35764,4.0
5285,1.7173141,111.11485,5.0
5286,2.6990275,216.44382,6.0
5287,1.5174048,78.09341,7.0
5288,2.6410165,171.86469,8.0
5289,2.67158,227.56763,9.0
5290,2.4210799,130.99088,0.0
5291,2.8596013,188.31973,1.0
5292,1.7393095,96.624756,2.0
5293,2.7607436,153.80022,3.0
5294,2.4378138,148.61436,4.0
5295,2.4721527,122.26361,5.0
5296,3.0063653,220.72797,6.0
5297,3.0582018,237.42467,7.0
5298,2.9973378,207.76976,8.0
5299,1.9926848,126.911446,9.0
5300,2.5987012,158.97435,8.0
5301,2.6585906,217.62965,0.0
5302,2.6145473,163.50589,5.0
5303,2.780078,205.07835,6.0
5304,1.8491127,92.160095,6.0
5305,2.0768085,109.25304,0.0
5306,2.270739,147.29158,8.0
5307,1.425816,75.17543,0.0
5308,2.0640762,126.15971,2.0
5309,3.0149214,217.906,3.0
5310,3.246712,218.9894,7.0
5311,2.5777574,172.81482,9.0
5312,2.1398132,106.12123,4.0
5313,3.4964242,229.41057,7.0
5314,3.8809807,247.95123,1.0
5315,4.1130075,244.34967,9.0
5316,2.196654,216.15483,1.0
5317,2.1556945,106.81406,7.0
5318,2.0948677,156.5705,1.0
5319,2.263144,148.00287,4.0
5320,1.7924956,98.03284,0.0
5321,2.1906404,146.22441,0.0
5322,2.6827185,194.0849,4.0
5323,3.2421453,218.9366,1.0
5324,2.9728463,214.05696,7.0
5325,2.7687178,151.41531,5.0
5326,1.858775,119.698425,7.0
5327,2.7416801,187.05508,1.0
5328,1.5394294,104.38257,3.0
5329,2.09025,119.55835,3.0
5330,1.7039626,81.28433,3.0
5331,2.2415242,137.31334,1.0
5332,2.7810738,211.44496,6.0
5333,2.294949,125.36319,9.0
5334,3.015254,186.37459,7.0
5335,1.9015596,149.79358,4.0
5336,3.0822864,183.03915,3.0
5337,3.987573,239.46738,0.0
5338,1.9788997,87.5973,2.0
5339,1.6963527,97.90358,5.0
5340,2.5333061,155.92946,2.0
5341,2.2802272,113.974335,6.0
5342,2.2172582,153.1601,0.0
5343,1.8564192,130.59105,8.0
5344,1.612934,123.43451,9.0
5345,2.7821336,184.69794,4.0
5346,3.1446486,190.83206,3.0
5347,3.4744272,234.79631,5.0
5348,1.4356387,82.26433,4.0
5349,2.3467987,149.56366,8.0
5350,2.2495482,132.89096,1.0
5351,2.5311604,167.93689,5.0
5352,1.6951973,84.596695,9.0
5353,2.0600724,115.92206,0.0
5354,2.0912364,148.74014,6.0
5355,2.14988,120.25063,4.0
5356,1.5862156,75.232765,3.0
5357,1.9021264,120.00246,6.0
5358,2.7299542,175.66812,3.0
5359,1.6440005,89.65903,3.0
5360,2.622404,159.32869,8.0
5361,2.329241,182.68152,1.0
5362,2.4803042,130.16376,4.0
5363,2.9056175,213.80759,7.0
5364,4.436211,250.9995,5.0
5365,2.5418434,160.51045,7.0
5366,2.3516936,128.44919,2.0
5367,4.390777,245.32559,2.0
5368,3.6280642,236.45816,0.0
5369,2.8199465,206.62889,0.0
5370,2.344954,172.26021,1.0
5371,2.146184,179.28735,7.0
5372,2.3662333,169.25737,7.0
5373,2.4782853,156.81458,9.0
5374,3.0019572,157.07639,5.0
5375,1.7796502,92.19322,9.0
5376,2.3142705,148.67386,8.0
5377,2.642209,190.12236,9.0
5378,3.07624,196.49461,6.0
5379,2.0197463,113.45413,8.0
5380,3.6158452,247.38457,8.0
5381,4.759383,251.72993,2.0
5382,1.6675506,111.4343,3.0
5383,3.0343468,209.57867,6.0
5384,1.9089195,111.19919,1.0
5385,2.415832,149.67232,2.0
5386,1.7449105,88.476746,9.0
5387,2.591124,174.17078,8.0
5388,1.7231936,115.302666,9.0
5389,2.8213658,178.57135,5.0
5390,2.9921248,236.3398,2.0
5391,2.421536,167.82716,6.0
5392,2.3328757,114.90147,2.0
5393,2.3070784,131.91896,4.0
5394,3.1338658,216.13132,8.0
5395,2.6291163,190.96434,4.0
5396,1.8986808,109.65633,6.0
5397,3.112611,184.06662,5.0
5398,2.318907,147.0906,0.0
5399,2.9106514,219.4677,1.0
5400,2.999879,196.24434,5.0
5401,2.2367854,137.69638,6.0
5402,2.2864053,151.54611,7.0
5403,1.9765087,112.23047,8.0
5404,2.0105467,131.55817,9.0
5405,2.0380106,111.43509,0.0
5406,1.24847,80.56215,1.0
5407,2.351351,116.50609,2.0
5408,2.70883,193.4297,3.0
5409,2.6839945,135.57275,4.0
5410,3.1260228,190.26784,5.0
5411,2.4852762,159.81644,6.0
5412,3.1223094,215.29222,7.0
5413,2.9591305,184.96048,8.0
5414,2.0541086,106.41972,9.0
5415,1.7671226,93.05611,0.0
5416,2.0438113,136.75958,1.0
5417,1.0525765,69.55967,2.0
5418,2.2860966,129.04813,3.0
5419,3.2182999,224.26437,4.0
5420,2.0474684,89.46401,5.0
5421,2.25677,127.411545,6.0
5422,2.0426397,149.55704,7.0
5423,2.19004,97.232315,8.0
5424,2.2701893,134.37415,9.0
5425,1.8604223,110.24214,7.0
5426,3.1952958,240.44704,4.0
5427,4.011775,251.57515,2.0
5428,2.6789908,193.81409,0.0
5429,2.5315208,128.99878,9.0
5430,2.5394216,105.74289,0.0
5431,2.9823027,198.5925,1.0
5432,1.7252156,86.56397,5.0
5433,2.4043322,155.26956,8.0
5434,2.0148442,117.89392,8.0
5435,2.4580193,192.41414,0.0
5436,1.5901058,78.12874,2.0
5437,2.156058,142.8864,7.0
5438,3.2160249,190.19516,8.0
5439,1.5913517,83.839386,4.0
5440,2.1609802,139.06941,4.0
5441,2.3967257,155.22061,6.0
5442,1.6519767,87.38447,1.0
5443,2.1875203,97.66452,0.0
5444,2.4159715,155.40123,4.0
5445,2.1434574,114.85893,5.0
5446,1.8082235,83.66697,3.0
5447,2.6058414,200.12091,9.0
5448,2.2012508,112.9722,4.0
5449,2.5075126,183.08897,2.0
5450,4.1454573,250.12369,0.0
5451,1.366183,77.45114,5.0
5452,2.544498,133.92136,0.0
5453,2.218696,145.87088,1.0
5454,1.3895658,87.36597,3.0
5455,3.7946649,239.25378,2.0
5456,1.4013549,77.81395,9.0
5457,3.7137806,241.66832,1.0
5458,3.0313888,204.92465,6.0
5459,2.1917386,90.703476,0.0
5460,2.6226075,175.15475,1.0
5461,3.375865,204.11607,1.0
5462,1.7324557,97.05556,8.0
5463,2.1566105,120.53453,0.0
5464,2.6318777,175.69028,4.0
5465,2.8335683,152.54352,7.0
5466,2.9776216,233.02188,7.0
5467,2.2658153,130.41602,6.0
5468,2.4126968,167.82512,3.0
5469,2.4822583,122.47507,6.0
5470,2.5114844,158.92615,0.0
5471,2.6675804,160.62973,7.0
5472,2.55271,167.68864,3.0
5473,2.6016076,154.0078,5.0
5474,2.6473937,194.79431,4.0
5475,4.339507,243.85522,2.0
5476,2.1832702,146.55414,4.0
5477,2.241484,160.77295,1.0
5478,2.1309228,143.1094,8.0
5479,2.0457942,114.754486,3.0
5480,2.9155035,216.98474,5.0
5481,2.329272,130.34271,6.0
5482,2.4160593,166.0492,7.0
5483,3.5181239,221.03464,0.0
5484,3.4610796,224.79126,6.0
5485,2.2873516,166.08078,7.0
5486,2.3425202,178.23726,1.0
5487,2.4937344,138.79294,2.0
5488,2.4410336,108.4631,5.0
5489,1.8959202,93.61369,8.0
5490,2.3071592,128.46574,1.0
5491,2.4981775,124.362656,9.0
5492,2.0970135,118.690994,3.0
5493,2.7403228,189.4572,8.0
5494,2.0777528,91.99335,2.0
5495,3.3915825,237.52531,8.0
5496,2.7257018,189.98138,7.0
5497,2.735882,173.3223,6.0
5498,2.2770524,113.35686,7.0
5499,2.6111784,136.41513,1.0
5500,2.571759,191.04161,4.0
5501,1.8999244,91.605995,6.0
5502,2.2987463,137.25708,2.0
5503,2.448654,160.01233,9.0
5504,1.8445129,118.09514,3.0
5505,2.366218,198.37273,0.0
5506,3.8949406,241.98059,1.0
5507,2.9624007,213.2606,2.0
5508,2.1219034,136.15652,3.0
5509,2.113344,124.923294,4.0
5510,2.106042,148.61978,5.0
5511,2.1511524,121.92058,6.0
5512,3.331245,237.48172,7.0
5513,1.8057646,130.02374,0.0
5514,2.17176,116.930824,1.0
5515,2.741166,128.16568,2.0
5516,3.3056083,234.20581,3.0
5517,1.8325489,76.903305,4.0
5518,2.4611802,132.74792,5.0
5519,2.885241,196.4961,0.0
5520,2.587132,132.89743,1.0
5521,3.1327825,171.20221,2.0
5522,2.2005825,130.18832,8.0
5523,2.4280164,140.35889,9.0
5524,2.1437027,97.125946,1.0
5525,2.218584,115.10115,4.0
5526,2.269665,117.92876,0.0
5527,2.5812812,129.57693,9.0
5528,1.780535,125.14416,5.0
5529,2.2563798,135.2409,0.0
5530,2.4682221,152.2203,8.0
5531,3.2053218,210.13643,0.0
5532,2.3739598,183.5572,7.0
5533,2.844605,170.15787,7.0
5534,2.046314,127.58867,1.0
5535,1.7391429,102.613815,1.0
5536,2.2295175,130.91245,2.0
5537,2.8380897,174.86934,9.0
5538,2.2652338,143.15999,3.0
5539,1.4758737,89.47221,6.0
5540,2.6958356,203.57173,7.0
5541,2.9311218,170.42056,2.0
5542,2.6749995,184.13187,3.0
5543,3.4447923,234.39142,8.0
5544,1.6383412,84.39783,1.0
5545,2.6943421,157.80779,2.0
5546,3.6395528,233.52594,9.0
5547,1.4941132,96.90282,8.0
5548,2.6695256,208.04044,8.0
5549,3.2568302,229.36365,7.0
5550,2.128508,109.03572,1.0
5551,2.1264355,141.3927,7.0
5552,3.3165193,204.93062,1.0
5553,2.3769295,141.63351,1.0
5554,3.1441145,219.47171,0.0
5555,2.3396916,132.9386,3.0
5556,1.0716269,78.18597,4.0
5557,3.142097,228.04175,2.0
5558,2.2904184,168.99838,6.0
5559,3.4032626,226.98958,4.0
5560,2.0000808,150.07397,7.0
5561,2.3338008,163.18434,4.0
5562,1.6306045,110.21231,2.0
5563,2.781323,175.97699,7.0
5564,3.1757288,225.4027,4.0
5565,3.8055356,232.63463,9.0
5566,2.450403,160.81522,1.0
5567,3.0915987,181.82425,0.0
5568,3.149013,192.24084,6.0
5569,1.6421818,101.73689,8.0
5570,2.6269934,195.04457,5.0
5571,1.8608934,98.95261,5.0
5572,1.7718793,118.42644,5.0
5573,2.2738774,145.41144,3.0
5574,1.6464088,84.31331,5.0
5575,2.141171,125.42723,9.0
5576,2.098518,154.23407,7.0
5577,2.7311683,204.76491,4.0
5578,2.6526604,159.88342,8.0
5579,2.447178,116.07999,5.0
5580,2.461944,176.00504,9.0
5581,2.555472,180.21284,6.0
5582,1.5979245,75.69234,9.0
5583,1.5102128,83.18949,3.0
5584,2.7295442,171.63203,0.0
5585,2.7728162,185.99857,3.0
5586,4.155881,250.1539,8.0
5587,2.4248157,172.67358,9.0
5588,1.735903,114.110565,1.0
5589,2.283931,113.37813,8.0
5590,2.2738068,151.57101,1.0
5591,2.4020255,159.57037,6.0
5592,3.2770574,236.85779,0.0
5593,1.8421427,87.12501,0.0
5594,2.3887298,121.54808,1.0
5595,3.052126,222.50853,2.0
5596,2.3205295,129.4966,3.0
5597,1.7655743,80.78116,4.0
5598,2.771607,191.87009,5.0
5599,2.5829024,172.7091,6.0
5600,2.0489135,123.00126,7.0
5601,2.4580414,176.96268,8.0
5602,4.5379777,252.36368,9.0
5603,1.649093,92.367836,0.0
5604,3.1262136,198.61516,1.0
5605,2.0882618,107.5688,2.0
5606,3.0468643,220.12686,3.0
5607,3.518218,234.9901,4.0
5608,2.940671,207.74655,5.0
5609,1.6758356,88.329895,6.0
5610,2.3288975,134.39247,7.0
5611,2.5920167,167.23026,8.0
5612,1.0866361,68.57783,9.0
5613,1.9919504,130.91144,0.0
5614,1.8021187,107.24252,1.0
5615,2.915512,221.06526,2.0
5616,3.0530841,221.38034,3.0
5617,1.6926932,84.92603,4.0
5618,2.4404478,124.18784,5.0
5619,1.8148239,127.52621,6.0
5620,2.790963,167.75848,7.0
5621,2.8989255,187.56174,8.0
5622,1.5494733,87.3672,9.0
5623,2.394663,148.34059,3.0
5624,1.9227061,118.22398,5.0
5625,2.2459557,162.41716,3.0
5626,2.0271926,121.70062,2.0
5627,2.0335107,116.996704,9.0
5628,2.316863,152.50046,3.0
5629,1.6705854,83.37632,2.0
5630,2.1881614,106.410736,1.0
5631,2.7804291,191.80331,4.0
5632,1.5690951,95.87588,5.0
5633,2.8120115,167.12259,5.0
5634,1.7805487,95.11427,2.0
5635,3.7355034,238.51205,3.0
5636,2.6178567,214.79268,2.0
5637,2.6177106,133.63422,1.0
5638,3.1604505,221.24126,3.0
5639,2.235355,99.8465,9.0
5640,2.635483,184.71802,7.0
5641,2.2250562,107.409164,2.0
5642,2.126446,101.65511,1.0
5643,1.6634138,96.86496,2.0
5644,3.3509526,205.46886,8.0
5645,1.6808707,86.947235,9.0
5646,1.8576113,117.3692,1.0
5647,2.3611486,140.15251,8.0
5648,1.3888772,73.42872,8.0
5649,2.1456532,157.95595,7.0
5650,2.0056982,124.47354,8.0
5651,1.6527683,88.995186,1.0
5652,3.0799835,202.24918,0.0
5653,1.9124441,118.535995,0.0
5654,2.42905,147.01349,7.0
5655,1.7921116,113.980576,7.0
5656,2.214372,177.09799,8.0
5657,2.6466107,181.0607,7.0
5658,2.5556803,155.74973,5.0
5659,2.0614343,136.08734,0.0
5660,1.6051222,83.30603,6.0
5661,2.3195946,155.41562,1.0
5662,2.2360232,126.86889,5.0
5663,2.1335094,130.42615,7.0
5664,1.8628304,137.98212,4.0
5665,2.9025872,195.58539,6.0
5666,1.8319333,90.28391,1.0
5667,2.477538,147.72003,2.0
5668,3.4431326,219.76611,5.0
5669,2.4836357,160.74774,0.0
5670,1.9169791,104.08986,7.0
5671,1.8292464,117.61242,9.0
5672,2.564885,112.202194,9.0
5673,2.089811,98.83792,0.0
5674,2.154515,130.8581,3.0
5675,3.0309472,225.63171,8.0
5676,1.9578463,129.58548,4.0
5677,2.2019305,103.10201,4.0
5678,2.8164492,152.32565,8.0
5679,2.6814353,173.40384,1.0
5680,2.8331444,151.73961,8.0
5681,2.0361228,134.91281,6.0
5682,2.2993503,116.56448,5.0
5683,2.3821898,164.37137,9.0
5684,1.9690793,89.63704,0.0
5685,1.6730633,102.47766,0.0
5686,2.4097533,185.1145,0.0
5687,2.1330705,122.226685,3.0
5688,2.351384,136.98477,7.0
5689,1.5413244,82.640495,1.0
5690,2.1317172,132.1717,6.0
5691,2.1584103,142.64914,4.0
5692,2.8505607,185.90472,2.0
5693,2.513071,150.43652,6.0
5694,2.1282837,130.62152,6.0
5695,4.3737464,249.38596,0.0
5696,1.8286154,109.493195,4.0
5697,2.437509,135.4288,5.0
5698,1.4408919,99.84807,4.0
5699,2.789866,178.51299,1.0
5700,3.7770023,246.2901,3.0
5701,2.0884798,94.11958,8.0
5702,1.9402187,85.695114,6.0
5703,2.370988,164.48442,3.0
5704,2.3771424,119.308914,9.0
5705,4.2478704,250.65869,9.0
5706,2.9455802,199.24094,5.0
5707,1.985305,101.571724,9.0
5708,2.0749295,141.83905,3.0
5709,2.345561,171.58241,7.0
5710,3.2771385,232.05438,8.0
5711,1.861083,89.76323,5.0
5712,2.0091722,134.77023,6.0
5713,2.0380418,112.24736,4.0
5714,2.455634,175.81561,7.0
5715,3.3356967,232.62115,6.0
5716,3.519525,237.51338,2.0
5717,2.8682914,140.00888,2.0
5718,4.0541115,250.40117,0.0
5719,2.7090876,202.9126,9.0
5720,2.0682917,121.83331,4.0
5721,1.7306908,129.30867,0.0
5722,3.6382446,239.96683,1.0
5723,2.0718906,129.37952,2.0
5724,3.0163498,221.39519,3.0
5725,2.5013304,146.7216,4.0
5726,2.2923212,123.87361,5.0
5727,3.6832972,242.99696,6.0
5728,1.8230008,116.00574,7.0
5729,2.2056649,122.82551,8.0
5730,1.9521911,105.31349,9.0
5731,2.8488114,204.11136,0.0
5732,2.3874855,142.31952,1.0
5733,2.9495814,182.6924,2.0
5734,1.7063596,119.37119,3.0
5735,1.9485725,114.41166,5.0
5736,2.08912,132.33438,6.0
5737,2.6715531,180.67154,0.0
5738,1.7490895,95.630394,1.0
5739,2.7685363,175.9002,2.0
5740,2.2567897,160.09457,3.0
5741,2.759123,160.96002,4.0
5742,2.5374587,164.99396,5.0
5743,3.1721838,226.08499,6.0
5744,2.8456416,202.91249,8.0
5745,2.4544601,168.73553,7.0
5746,2.7627523,187.74228,1.0
5747,1.8331382,140.61685,3.0
5748,2.0111122,96.48327,2.0
5749,3.014024,168.46506,8.0
5750,1.957693,135.61922,0.0
5751,2.4969196,164.96114,7.0
5752,2.5878637,151.66623,5.0
5753,2.635584,168.32367,9.0
5754,2.077958,124.545456,9.0
5755,2.5671885,146.43292,6.0
5756,2.3901331,113.47149,0.0
5757,2.708281,187.62497,9.0
5758,2.7866387,202.91953,4.0
5759,2.4450269,139.74588,1.0
5760,2.664114,208.45834,3.0
5761,2.2369714,172.94864,2.0
5762,3.2972035,230.3423,1.0
5763,2.8612018,163.88095,2.0
5764,3.3820112,233.21219,3.0
5765,2.7260394,197.32274,8.0
5766,1.7571273,85.114525,3.0
5767,2.0955575,123.12892,2.0
5768,2.6764836,214.70486,6.0
5769,2.2459245,123.7401,5.0
5770,1.8334482,110.77705,6.0
5771,2.8680289,211.43605,8.0
5772,1.8208328,135.37395,2.0
5773,3.4402392,216.79071,7.0
5774,2.3805568,115.39253,4.0
5775,1.8947309,95.8203,8.0
5776,1.6594788,100.17279,1.0
5777,2.4160607,150.49426,8.0
5778,3.1214876,238.89603,0.0
5779,2.6705117,201.74182,5.0
5780,4.017743,249.402,3.0
5781,1.8057181,105.189575,9.0
5782,2.5868895,144.06831,4.0
5783,2.5835843,162.14255,1.0
5784,3.5098424,235.00636,9.0
5785,2.6679828,187.21957,2.0
5786,2.5219073,193.4916,1.0
5787,2.9163,223.85309,9.0
5788,2.2688582,105.582855,6.0
5789,3.6945071,240.7052,7.0
5790,2.4045444,151.79735,9.0
5791,1.3610511,85.02908,0.0
5792,2.0179014,110.469604,4.0
5793,2.193603,109.079346,6.0
5794,1.856518,108.53061,1.0
5795,1.4659041,85.2948,7.0
5796,1.8753588,141.01257,3.0
5797,2.0833073,165.2546,8.0
5798,2.731327,173.71585,7.0
5799,3.591062,217.24683,2.0
5800,2.8024452,208.0482,9.0
5801,1.2370409,79.83917,6.0
5802,2.414886,126.970566,5.0
5803,2.8583531,213.33171,8.0
5804,3.4652324,230.78072,3.0
5805,2.6333232,154.58575,9.0
5806,2.4791012,185.89246,0.0
5807,2.3160205,165.61966,5.0
5808,2.4866035,103.15522,7.0
5809,1.7349265,109.33334,1.0
5810,2.5092762,155.94504,6.0
5811,3.1774173,212.87947,1.0
5812,3.1512473,235.55487,0.0
5813,2.3036113,139.61853,9.0
5814,2.1708148,128.63731,3.0
5815,2.786251,202.70921,3.0
5816,2.506789,170.40987,4.0
5817,3.7181237,238.61021,4.0
5818,2.946159,210.26752,0.0
5819,3.2423754,204.49734,6.0
5820,4.032859,249.21487,2.0
5821,2.5921023,168.59497,5.0
5822,3.5701802,245.32622,4.0
5823,2.0935688,142.27704,2.0
5824,1.8850279,129.23312,3.0
5825,2.5805418,157.99689,4.0
5826,3.555798,220.64839,6.0
5827,2.1186252,117.528534,0.0
5828,2.1000698,147.32135,0.0
5829,4.465731,251.83257,2.0
5830,2.156813,123.31739,0.0
5831,2.0006006,122.75481,1.0
5832,2.1495328,134.08807,4.0
5833,1.3654459,80.429474,5.0
5834,2.7982917,179.76793,6.0
5835,2.4283931,191.91342,7.0
5836,3.0503023,174.123,8.0
5837,2.479097,166.58104,9.0
5838,1.367194,72.67218,0.0
5839,1.1890895,72.33487,1.0
5840,2.4864442,143.52843,2.0
5841,2.178454,152.02747,3.0
5842,3.009672,190.42249,4.0
5843,3.2524436,233.43228,5.0
5844,3.461883,242.69162,6.0
5845,2.5949388,181.65231,7.0
5846,2.3387876,110.73585,8.0
5847,2.227615,160.2972,0.0
5848,3.4560714,222.34637,1.0
5849,2.332992,103.84363,2.0
5850,1.7335775,109.09612,3.0
5851,1.8958901,110.06268,4.0
5852,1.3521103,82.459366,5.0
5853,3.3960552,230.61125,6.0
5854,2.5351834,170.28752,7.0
5855,2.752434,171.73988,8.0
5856,3.8362985,247.83789,9.0
5857,1.7920964,131.01389,8.0
5858,1.885106,137.93573,7.0
5859,4.11333,249.29898,1.0
5860,1.9692833,106.05147,3.0
5861,1.7511265,104.43553,7.0
5862,1.8806666,97.89502,5.0
5863,2.4220414,168.52104,2.0
5864,2.309235,141.37332,8.0
5865,2.4702446,186.8637,0.0
5866,3.3634746,217.9547,7.0
5867,3.4609654,188.07733,5.0
5868,2.1743867,117.3943,9.0
5869,2.9955869,212.85994,9.0
5870,2.2790372,120.32317,0.0
5871,2.3827286,172.97435,9.0
5872,1.8126131,83.0213,1.0
5873,1.6803339,91.360825,1.0
5874,1.9680426,105.76819,5.0
5875,1.8746771,92.41879,8.0
5876,2.3795352,153.61453,8.0
5877,3.437376,239.24628,6.0
5878,3.1540709,171.1223,3.0
5879,2.3891017,174.08105,2.0
5880,1.101685,70.44453,1.0
