index,thickness,intensity,digit
23158,3.6275964,245.0589,5.0
23159,3.6326334,235.83408,9.0
23160,2.9991171,217.95634,1.0
23161,2.2166944,145.39679,8.0
23162,2.714867,189.5605,2.0
23163,1.78739,79.44591,8.0
23164,1.4873266,87.92017,7.0
23165,1.672441,81.22304,3.0
23166,2.77095,191.15161,9.0
23167,2.319399,152.43832,1.0
23168,2.8113465,186.80203,6.0
23169,2.3081498,176.00189,5.0
23170,2.1616874,145.88406,9.0
23171,1.88217,95.14822,2.0
23172,2.6070173,176.97333,0.0
23173,2.1861396,124.915375,7.0
23174,3.2094636,205.55927,4.0
23175,2.3896863,153.68103,4.0
23176,1.5748384,118.048454,1.0
23177,3.7557755,237.79689,2.0
23178,2.691601,154.4867,7.0
23179,2.6449735,211.65628,6.0
23180,2.9510276,197.58478,8.0
23181,1.715951,106.39614,1.0
23182,2.5964334,170.80295,1.0
23183,2.1554737,154.62973,5.0
23184,4.376088,251.62466,8.0
23185,2.2040234,181.96213,2.0
23186,3.0104032,235.9834,6.0
23187,2.985203,197.07423,4.0
23188,3.4294932,218.90198,4.0
23189,2.46691,182.79008,5.0
23190,1.9034116,86.02085,8.0
23191,3.4620767,202.11676,5.0
23192,3.4523978,234.94046,7.0
23193,2.6301715,195.62251,8.0
23194,2.929599,194.41484,2.0
23195,2.6673064,175.37222,6.0
23196,1.3729122,79.835075,4.0
23197,2.071481,144.52231,4.0
23198,2.6578765,173.87239,6.0
23199,3.3010173,228.12183,4.0
23200,3.8228412,246.21889,5.0
23201,2.661083,197.99854,4.0
23202,2.5508165,142.36307,3.0
23203,4.357825,245.5349,1.0
23204,1.8284748,115.77257,1.0
23205,2.463386,120.89401,8.0
23206,1.8299669,104.27299,3.0
23207,2.392214,221.37737,7.0
23208,3.7179985,233.94684,4.0
23209,2.8949525,169.01828,5.0
23210,2.2965486,138.21683,0.0
23211,1.7144425,112.48654,5.0
23212,2.4318035,157.83186,9.0
23213,2.219505,143.06235,1.0
23214,2.373386,166.42499,1.0
23215,2.4177988,175.15091,8.0
23216,1.9323027,125.176544,2.0
23217,2.2466388,184.22508,9.0
23218,2.974599,238.27061,3.0
23219,2.6770902,181.08582,1.0
23220,1.7932392,106.73862,7.0
23221,1.9445503,98.47533,3.0
23222,2.276602,108.369995,2.0
23223,2.133669,115.368164,6.0
23224,2.034964,84.929474,9.0
23225,3.0495553,206.14125,3.0
23226,1.6443048,85.89348,5.0
23227,2.7819726,170.88678,3.0
23228,3.3019583,223.59976,6.0
23229,1.7044984,77.33218,2.0
23230,1.8259497,91.6994,7.0
23231,4.258089,251.73665,2.0
23232,3.23772,189.93985,8.0
23233,1.8138616,108.74231,6.0
23234,2.525473,143.36392,9.0
23235,1.9802436,103.52702,5.0
23236,2.9515245,217.32144,6.0
23237,2.9276693,206.31223,5.0
23238,2.6232839,152.98306,1.0
23239,1.6609433,113.493195,3.0
23240,2.9064698,202.06445,1.0
23241,1.7226028,77.06855,3.0
23242,2.5465105,140.93587,3.0
23243,2.7179766,189.18451,8.0
23244,2.1405969,113.31991,6.0
23245,2.0294564,114.959335,1.0
23246,2.6099274,155.14682,7.0
23247,3.4351678,233.52669,6.0
23248,2.3277268,154.8042,7.0
23249,2.4273322,180.62032,5.0
23250,2.1741915,131.45749,0.0
23251,1.9223926,107.76799,6.0
23252,1.7047417,91.395935,5.0
23253,2.7164004,150.32462,8.0
23254,2.8563733,182.53825,1.0
23255,3.3117743,233.06223,1.0
23256,2.3221157,141.46371,6.0
23257,2.3831227,131.70926,9.0
23258,2.4508708,116.07158,6.0
23259,2.1218894,140.87512,7.0
23260,3.4550917,233.00404,7.0
23261,1.9300942,115.293655,6.0
23262,1.6212112,106.21245,9.0
23263,2.6367826,175.59262,8.0
23264,2.0331335,107.71401,5.0
23265,1.992848,99.215164,3.0
23266,3.0756342,219.34087,9.0
23267,3.4604535,220.67195,7.0
23268,2.626897,183.09088,2.0
23269,4.240423,252.1612,4.0
23270,3.821463,243.69891,4.0
23271,3.4744802,202.37776,7.0
23272,2.8133945,171.56015,4.0
23273,2.4599493,157.11447,0.0
23274,2.4975066,163.22128,4.0
23275,3.2182703,233.38019,9.0
23276,2.8764975,208.5863,4.0
23277,1.7432706,119.24716,0.0
23278,2.432414,157.96313,9.0
23279,2.057664,113.96736,0.0
23280,3.1442888,213.23906,1.0
23281,2.6408477,181.52924,3.0
23282,1.8808577,99.3759,8.0
23283,1.4342645,93.15599,7.0
23284,1.7318885,114.04535,6.0
23285,2.2736516,131.97191,9.0
23286,1.8186877,115.581894,4.0
23287,2.2869194,124.48447,3.0
23288,2.7147222,178.88399,8.0
23289,2.034987,111.04413,0.0
23290,2.03062,97.7946,1.0
23291,2.5237985,181.84009,1.0
23292,2.863292,180.87617,7.0
23293,3.0459495,181.21466,0.0
23294,3.5523014,231.57861,3.0
23295,3.546244,225.79121,1.0
23296,2.7382817,160.6766,8.0
23297,2.192555,128.08273,0.0
23298,2.1635854,143.23685,3.0
23299,2.9617782,200.1756,4.0
23300,2.6383965,180.22842,8.0
23301,2.0124416,118.570175,0.0
23302,2.258245,132.96252,1.0
23303,3.5176604,228.10403,1.0
23304,2.2945347,125.34363,3.0
23305,2.2305768,174.49603,0.0
23306,2.4157522,169.15909,4.0
23307,2.5662155,159.20663,4.0
23308,2.7103934,177.45544,1.0
23309,3.2703397,233.05844,7.0
23310,2.878978,129.35667,2.0
23311,2.885482,187.89398,9.0
23312,2.076214,104.906494,5.0
23313,2.4064143,148.93242,2.0
23314,1.6280608,89.89728,9.0
23315,2.3310208,144.954,0.0
23316,1.341282,88.874176,8.0
23317,2.1801944,161.7955,6.0
23318,2.7521524,178.38208,1.0
23319,2.6492393,122.04146,2.0
23320,3.0000112,203.00107,3.0
23321,2.4448657,182.87685,6.0
23322,1.2209972,72.35779,3.0
23323,2.613176,141.28795,2.0
23324,2.2902648,137.37393,5.0
23325,2.1962862,150.80653,2.0
23326,2.184999,116.621284,4.0
23327,2.270898,131.16862,9.0
23328,1.6557082,95.83555,8.0
23329,2.5738711,146.15976,9.0
23330,2.1472604,106.06767,2.0
23331,2.1261907,148.4065,0.0
23332,1.610808,85.5137,5.0
23333,1.6703502,90.39527,1.0
23334,3.9219136,249.69994,7.0
23335,2.1626348,112.807465,2.0
23336,2.3651211,143.6473,5.0
23337,3.4758818,237.61836,3.0
23338,2.3079188,152.45059,3.0
23339,3.882053,245.83939,4.0
23340,1.7839365,91.78825,1.0
23341,2.173489,117.2873,5.0
23342,3.200586,232.93994,1.0
23343,2.749903,156.01944,6.0
23344,3.2849593,211.807,3.0
23345,1.938144,106.371475,7.0
23346,3.3164196,183.41125,6.0
23347,2.0843832,124.363045,8.0
23348,2.889895,199.36383,1.0
23349,2.2125237,129.05359,9.0
23350,2.3001156,155.16434,8.0
23351,2.8866165,172.90677,0.0
23352,2.6146421,161.42242,7.0
23353,2.8826208,195.64555,1.0
23354,1.9749866,98.383766,6.0
23355,2.255177,165.98033,2.0
23356,2.938481,177.60263,6.0
23357,2.3855011,115.406906,3.0
23358,3.0315878,205.66017,6.0
23359,1.7203685,92.74543,4.0
23360,1.869158,84.72236,7.0
23361,1.7572944,91.89406,5.0
23362,2.5240788,156.6295,0.0
23363,1.4054964,102.45128,6.0
23364,2.9134965,195.36905,2.0
23365,2.2266433,117.16805,9.0
23366,2.1486773,136.5296,9.0
23367,2.1040447,147.6206,0.0
23368,2.6102493,198.86404,8.0
23369,1.8088468,102.70155,1.0
23370,2.2014613,127.61007,2.0
23371,2.0886526,112.036514,2.0
23372,3.113221,228.8632,0.0
23373,2.879844,183.85123,3.0
23374,2.1500778,114.831894,9.0
23375,2.7428422,172.75952,4.0
23376,2.592188,157.00177,8.0
23377,2.3983533,115.13353,5.0
23378,2.5632918,133.52914,0.0
23379,1.9219415,120.11548,6.0
23380,1.9831859,108.145035,0.0
23381,1.8128748,105.59701,7.0
23382,1.8240397,103.27254,1.0
23383,2.9031155,206.13945,8.0
23384,1.5687531,82.12873,5.0
23385,2.1074343,118.0611,5.0
23386,1.3950664,95.92124,7.0
23387,3.02682,183.76602,7.0
23388,2.6039314,165.13759,7.0
23389,2.8291435,188.6975,0.0
23390,1.9073974,97.82289,1.0
23391,2.3407295,119.74641,8.0
23392,2.636603,144.20468,5.0
23393,3.0800557,195.22685,4.0
23394,2.6225388,158.67609,6.0
23395,3.1660402,194.66502,0.0
23396,2.267496,143.13861,1.0
23397,2.2250476,145.05435,2.0
23398,2.303583,158.55182,8.0
23399,2.0470252,121.96634,1.0
23400,2.2906318,129.98941,8.0
23401,2.2529876,143.39532,0.0
23402,2.3310218,138.01553,7.0
23403,2.7861867,191.50168,2.0
23404,2.5445175,177.15996,1.0
23405,3.1229098,173.44478,8.0
23406,3.055078,201.19757,4.0
23407,2.3310564,134.42004,5.0
23408,2.2295678,112.045746,8.0
23409,2.6910195,168.47694,4.0
23410,1.8511722,108.397316,2.0
23411,1.448546,84.64268,4.0
23412,1.9309555,120.829025,3.0
23413,1.4742318,83.26777,1.0
23414,2.2980275,124.12621,8.0
23415,1.9654626,80.76779,6.0
23416,4.3711147,245.68326,6.0
23417,2.639004,168.9906,1.0
23418,2.0358958,96.29373,5.0
23419,1.790233,117.095474,3.0
23420,1.8504103,136.74507,9.0
23421,1.9134722,147.51341,6.0
23422,2.8184257,182.37042,8.0
23423,2.4534764,145.42848,9.0
23424,2.0905683,138.59196,5.0
23425,2.8066578,223.50832,3.0
23426,3.1109302,214.03949,8.0
23427,1.8303584,107.47361,7.0
23428,2.7147195,157.01767,8.0
23429,3.148986,177.80835,4.0
23430,2.5667627,122.47823,7.0
23431,1.9175743,104.75397,9.0
23432,2.345636,158.31354,4.0
23433,3.6641917,232.54758,7.0
23434,2.2032294,135.32986,5.0
23435,2.116416,168.2258,4.0
23436,2.8434768,205.95923,8.0
23437,2.679037,155.13202,8.0
23438,2.648334,187.2417,5.0
23439,2.2646856,144.07101,3.0
23440,3.125195,176.44196,8.0
23441,1.9122291,115.803986,2.0
23442,2.386379,148.18619,7.0
23443,2.566552,142.8239,7.0
23444,2.8531375,203.91771,1.0
23445,2.839216,208.67986,7.0
23446,2.1159408,184.75058,9.0
23447,2.9179368,187.12001,9.0
23448,3.6916547,237.93459,8.0
23449,1.5933962,111.057144,5.0
23450,2.7899015,195.96114,6.0
23451,1.8798732,93.09129,7.0
23452,2.1747563,113.734085,5.0
23453,1.9114608,111.93789,6.0
23454,2.7238069,196.61775,0.0
23455,2.6476178,162.48665,5.0
23456,2.5786662,191.60022,8.0
23457,2.466123,165.53067,2.0
23458,2.7449508,133.37476,8.0
23459,2.198374,100.297104,4.0
23460,2.4802108,159.88406,2.0
23461,2.6008887,166.50134,8.0
23462,3.1172986,190.50464,1.0
23463,1.864825,102.25777,9.0
23464,1.905592,112.77838,0.0
23465,2.4569373,152.66655,6.0
23466,2.2146838,181.98828,8.0
23467,2.5701215,172.9375,9.0
23468,1.663625,97.004326,2.0
23469,2.952732,145.40524,7.0
23470,2.5697293,135.22916,1.0
23471,4.127836,251.75,6.0
23472,2.101811,111.65338,2.0
23473,2.1642869,142.93575,1.0
23474,2.5046515,194.96211,4.0
23475,3.5410004,231.76752,6.0
23476,3.0371022,154.8954,6.0
23477,3.2882762,221.07526,1.0
23478,2.414495,141.60153,4.0
23479,3.044853,174.52504,7.0
23480,1.8798896,115.03124,9.0
23481,2.0063412,137.5502,2.0
23482,2.2803545,131.72746,3.0
23483,2.619493,190.71353,3.0
23484,2.547892,153.78104,4.0
23485,3.6689925,239.99014,6.0
23486,2.0894766,106.23711,4.0
23487,2.1468945,151.15118,6.0
23488,2.0729675,145.7379,3.0
23489,1.7840182,90.52867,6.0
23490,2.7961366,167.11147,3.0
23491,2.2477193,147.8888,2.0
23492,2.1027856,101.22049,1.0
23493,2.6488054,157.06567,1.0
23494,2.6464226,181.6631,2.0
23495,1.6257908,79.62265,0.0
23496,2.3899302,157.60367,5.0
23497,2.0977387,103.78996,5.0
23498,2.8854322,197.72247,1.0
23499,3.2087164,210.4776,0.0
23500,3.3003633,220.41208,6.0
23501,3.6919231,234.22372,1.0
23502,2.6577184,148.37381,9.0
23503,2.4251857,144.372,2.0
23504,2.5682664,207.91287,0.0
23505,2.28223,119.26225,1.0
23506,2.613018,143.04578,0.0
23507,3.2404242,227.16304,7.0
23508,2.3324223,157.33507,5.0
23509,2.6872792,203.2626,8.0
23510,1.7234606,88.199615,8.0
23511,2.0796351,121.722626,1.0
23512,1.7753894,113.15393,9.0
23513,1.928563,78.479866,4.0
23514,2.6544588,192.53827,5.0
23515,2.6700807,128.6278,9.0
23516,2.5017443,164.30316,5.0
23517,2.583988,147.07376,3.0
23518,3.2333155,219.62271,5.0
23519,2.3055334,134.55798,9.0
23520,2.1661506,131.48407,2.0
23521,1.5815434,107.89357,0.0
23522,2.2057257,119.46933,8.0
23523,3.1026025,219.68877,1.0
23524,2.1747952,88.3445,8.0
23525,1.6593465,80.3388,2.0
23526,4.11773,241.17128,7.0
23527,2.2633533,144.33307,3.0
23528,2.2178566,167.96286,4.0
23529,3.9438922,241.44066,4.0
23530,2.8511863,135.74905,1.0
23531,4.0927835,247.12283,5.0
23532,1.9586937,97.37395,1.0
23533,3.0307615,213.76271,6.0
23534,2.6857715,186.53862,7.0
23535,3.2888744,201.37404,7.0
23536,2.8150287,183.7217,0.0
23537,2.2383626,148.5557,8.0
23538,3.346418,211.29283,4.0
23539,3.0064406,208.87979,9.0
23540,2.0288036,117.46045,7.0
23541,2.2284565,106.0741,0.0
23542,3.3158402,222.6187,9.0
23543,3.1086564,235.96416,1.0
23544,3.0984998,216.29996,5.0
23545,2.5621932,142.2572,2.0
23546,2.467033,190.6565,5.0
23547,2.6041574,179.9815,3.0
23548,2.2036498,130.90367,9.0
23549,2.117403,117.3669,4.0
23550,1.9230994,108.36921,5.0
23551,3.6334558,242.61809,7.0
23552,1.6860402,85.944214,9.0
23553,2.5782974,165.54297,8.0
23554,2.5027132,175.3168,1.0
23555,3.4713337,228.84915,9.0
23556,2.690164,170.2446,3.0
23557,2.9078803,181.5044,0.0
23558,1.9214237,144.49901,6.0
23559,1.6977261,94.457115,1.0
23560,1.9434158,122.774765,8.0
23561,2.031084,115.71207,2.0
23562,2.9765024,188.091,8.0
23563,2.2795045,118.00447,3.0
23564,3.1726525,229.35332,2.0
23565,2.8051038,160.11896,4.0
23566,2.5591,172.61551,6.0
23567,1.8823884,84.38777,5.0
23568,2.4717917,200.20755,5.0
23569,4.279839,245.07219,6.0
23570,2.5235944,146.01917,7.0
23571,2.4782825,149.59457,7.0
23572,1.8587743,114.24974,3.0
23573,3.5179636,241.43048,8.0
23574,2.0776396,107.11898,9.0
23575,2.7707076,197.74391,9.0
23576,3.5146785,233.83401,1.0
23577,1.4457142,94.41949,6.0
23578,1.8230852,97.784195,2.0
23579,2.734859,159.09055,0.0
23580,2.0775795,136.80115,4.0
23581,2.0200121,88.41173,3.0
23582,2.8396378,204.0178,8.0
23583,2.176797,135.89966,4.0
23584,2.3629525,155.16379,2.0
23585,2.411791,161.19777,1.0
23586,2.014207,105.32861,0.0
23587,2.0058029,121.676926,4.0
23588,2.4590564,192.89114,7.0
23589,3.1769524,226.83629,0.0
23590,2.122954,137.72948,7.0
23591,2.4557502,195.549,8.0
23592,1.9422648,82.6057,4.0
23593,1.5629789,80.06783,6.0
23594,2.364923,152.67542,6.0
23595,1.8278928,91.450676,4.0
23596,2.80218,185.87085,4.0
23597,3.2401416,214.58873,5.0
23598,2.2503636,133.80643,0.0
23599,2.0008638,112.92496,4.0
23600,2.2466857,148.3818,6.0
23601,3.1755672,241.24852,0.0
23602,2.2765114,126.53893,8.0
23603,1.9269742,110.70941,7.0
23604,3.1703784,214.96269,1.0
23605,2.8856921,178.73929,8.0
23606,3.706044,237.74487,0.0
23607,2.0750163,79.693054,7.0
23608,2.8754916,181.62628,4.0
23609,2.747126,172.31924,7.0
23610,1.4345268,72.29255,2.0
23611,2.856317,193.4932,9.0
23612,2.113319,128.90439,1.0
23613,2.428008,138.36108,0.0
23614,2.185977,118.41208,1.0
23615,3.0331538,224.34569,4.0
23616,2.0367708,145.32837,0.0
23617,1.8828852,113.26547,9.0
23618,2.8111825,186.55457,4.0
23619,1.9026271,145.0654,9.0
23620,2.3206367,144.23508,5.0
23621,3.391581,241.06308,7.0
23622,2.1686583,154.73047,6.0
23623,2.0795007,139.40005,4.0
23624,3.183594,230.21567,9.0
23625,3.0786302,223.17412,2.0
23626,2.0559435,130.01312,6.0
23627,2.1871264,159.93053,0.0
23628,2.6267285,171.87755,6.0
23629,2.0243535,104.821655,5.0
23630,3.5089946,233.04869,5.0
23631,3.2825227,193.84868,8.0
23632,2.3073854,111.11956,5.0
23633,3.0557544,205.76219,5.0
23634,3.576121,232.18327,3.0
23635,2.912028,201.80188,9.0
23636,1.935924,102.06911,4.0
23637,2.0710895,116.96427,8.0
23638,3.1530967,210.48973,9.0
23639,2.6984496,164.86758,8.0
23640,2.7488616,165.90292,5.0
23641,1.8212157,99.46437,4.0
23642,2.3741214,114.767,2.0
23643,2.0389628,151.35709,0.0
23644,1.7101754,94.046234,4.0
23645,2.599503,192.68265,7.0
23646,2.468164,109.02829,6.0
23647,2.3961246,138.91397,1.0
23648,2.7035987,159.20583,4.0
23649,2.5327344,132.15263,3.0
23650,3.7225463,228.60954,8.0
23651,1.7521937,101.16174,5.0
23652,2.260797,114.51134,2.0
23653,2.8089414,195.06458,6.0
23654,2.042746,114.28673,6.0
23655,2.5605843,197.15163,5.0
23656,3.2723908,196.1351,1.0
23657,1.8523337,111.39859,3.0
23658,2.657591,144.00368,4.0
23659,1.9944712,142.00095,8.0
23660,3.3762136,228.14246,1.0
23661,2.2793937,135.19403,7.0
23662,2.3940997,158.64207,0.0
23663,2.758771,206.51201,3.0
23664,1.9292562,113.839096,4.0
23665,1.7104404,84.38277,1.0
23666,2.393765,151.8074,7.0
23667,3.274743,236.0897,6.0
23668,2.113389,138.68118,5.0
23669,2.2361503,141.241,8.0
23670,1.6685904,103.83803,4.0
23671,2.0760174,136.13078,5.0
23672,1.9640267,113.442764,3.0
23673,2.453383,150.60847,9.0
23674,2.7681208,194.20415,8.0
23675,3.415293,210.77505,2.0
23676,3.000641,227.68478,5.0
23677,2.6746213,212.50323,2.0
23678,3.7668679,244.34917,7.0
23679,2.5569205,108.87306,0.0
23680,1.8885313,102.22989,8.0
23681,1.6900207,91.91482,9.0
23682,2.521848,155.94925,9.0
23683,2.052379,99.57027,2.0
23684,2.606153,182.5439,7.0
23685,2.5779905,155.4446,4.0
23686,3.7528968,237.58191,7.0
23687,2.1420896,98.41063,6.0
23688,3.114094,234.19756,6.0
23689,1.7588764,95.63171,5.0
23690,2.0401716,130.71027,5.0
23691,2.861816,161.4644,2.0
23692,2.9039552,172.5144,4.0
23693,3.3652372,228.90593,1.0
23694,2.048795,125.68216,6.0
23695,2.0738845,125.49042,3.0
23696,2.762888,203.8374,4.0
23697,2.8678474,218.73314,6.0
23698,2.3437366,139.09299,7.0
23699,2.6252728,194.95117,6.0
23700,3.3014133,208.64357,3.0
23701,3.0702963,209.5507,2.0
23702,1.6189097,91.87343,8.0
23703,1.7056547,74.81368,1.0
23704,2.1153226,141.17744,7.0
23705,3.138532,201.46808,2.0
23706,3.029424,194.61794,6.0
23707,3.9187858,247.56664,6.0
23708,2.2112734,115.31584,7.0
23709,3.9039962,243.15752,0.0
23710,1.9453064,117.80213,9.0
23711,2.600618,157.9502,7.0
23712,1.9926401,114.07414,3.0
23713,2.1897402,132.38867,4.0
23714,2.9150064,172.45743,4.0
23715,2.6304405,176.09113,7.0
23716,3.0106697,219.93492,2.0
23717,3.1618438,221.58153,8.0
23718,2.1204054,130.96399,2.0
23719,1.9249549,90.00926,9.0
23720,2.2493584,115.44086,6.0
23721,1.5693581,94.660965,2.0
23722,2.966002,193.88571,5.0
23723,3.208094,206.52197,9.0
23724,1.9616182,102.26541,3.0
23725,2.5942085,147.39056,5.0
23726,1.6043386,82.17641,7.0
23727,1.6543026,89.150024,1.0
23728,1.6030476,88.590546,0.0
23729,3.2248569,227.6398,8.0
23730,1.6281893,82.29364,3.0
23731,2.059196,129.82672,3.0
23732,2.7771869,132.9949,9.0
23733,3.3587396,240.94736,5.0
23734,2.223188,112.08155,5.0
23735,2.0966802,132.92159,6.0
23736,1.8949943,103.60537,5.0
23737,1.3903823,82.949615,8.0
23738,2.3448112,125.888054,9.0
23739,2.8206952,170.07611,0.0
23740,2.3329477,164.67432,1.0
23741,1.6419141,108.92396,0.0
23742,2.6454792,186.35611,6.0
23743,3.4523182,240.52074,9.0
23744,1.8127809,100.45882,9.0
23745,2.2960525,157.6024,9.0
23746,3.486476,232.202,5.0
23747,3.243145,225.35907,3.0
23748,3.0035453,199.30508,9.0
23749,1.8440236,99.84628,1.0
23750,2.146041,104.33535,8.0
23751,3.3103437,221.97801,1.0
23752,1.892816,135.21077,7.0
23753,1.6064174,99.3327,0.0
23754,1.9804931,120.89398,0.0
23755,4.4653497,251.98946,1.0
23756,2.5264497,143.28592,1.0
23757,3.3195472,234.87698,2.0
23758,1.9292471,106.30795,6.0
23759,2.1910746,135.08781,3.0
23760,2.3941855,130.31712,7.0
23761,3.3776023,241.82474,4.0
23762,2.0494187,112.77547,1.0
23763,2.0536218,102.229706,5.0
23764,2.3502283,129.436,2.0
23765,2.0941563,155.17294,6.0
23766,1.6822011,99.23921,6.0
23767,2.3728862,172.17839,7.0
23768,2.8681152,202.24725,8.0
23769,2.588549,175.72684,8.0
23770,1.5981798,98.010025,2.0
23771,1.9265225,117.05469,9.0
23772,2.7460291,178.20763,9.0
23773,1.9799025,145.91489,0.0
23774,2.016809,113.48012,6.0
23775,2.868912,192.17265,1.0
23776,2.016601,112.623,2.0
23777,2.9270723,200.16277,2.0
23778,3.1739268,193.44254,3.0
23779,2.5626395,135.89499,3.0
23780,2.0330565,162.468,6.0
23781,1.7375495,105.40611,4.0
23782,3.8631146,249.1217,7.0
23783,1.3645934,91.84167,5.0
23784,2.8336565,168.11655,7.0
23785,3.4747133,227.0616,6.0
23786,2.3789449,106.12836,0.0
23787,3.3991501,220.64537,7.0
23788,2.788929,147.05222,1.0
23789,1.718731,106.59892,8.0
23790,2.6187768,161.55963,6.0
23791,2.0756233,123.95465,9.0
23792,2.1627958,137.76128,5.0
23793,2.5577326,138.49287,0.0
23794,1.5705355,81.14795,2.0
23795,2.365504,137.2182,1.0
23796,2.425305,109.659546,3.0
23797,2.304118,152.88559,2.0
23798,1.8105406,108.68632,7.0
23799,2.2826667,132.3695,3.0
23800,2.637238,143.29451,2.0
23801,1.6755931,85.1403,4.0
23802,2.397919,164.76256,7.0
23803,1.5476835,82.761406,7.0
23804,3.4917707,215.57735,8.0
23805,1.9386545,141.65704,8.0
23806,2.4264874,199.69087,5.0
23807,2.5306127,145.42471,9.0
23808,3.9207103,245.4977,5.0
23809,2.4570363,111.541504,0.0
23810,3.3882754,224.72122,3.0
23811,2.3008647,122.225555,7.0
23812,2.4985359,174.23999,3.0
23813,2.5881402,116.37795,0.0
23814,3.3500025,174.15688,2.0
23815,2.2432194,107.61815,7.0
23816,2.9764333,205.5788,9.0
23817,2.771,209.53421,8.0
23818,2.1841865,135.90694,1.0
23819,2.0450568,144.08975,3.0
23820,2.7086923,178.58623,3.0
23821,3.0075345,208.79085,0.0
23822,3.1759396,220.31927,1.0
23823,3.207189,223.48553,0.0
23824,2.2856581,165.92497,5.0
23825,2.7812238,212.58679,5.0
23826,1.6439089,123.51084,2.0
23827,2.3064694,130.07367,5.0
23828,2.5002227,187.66774,0.0
23829,2.6907506,157.92422,3.0
23830,2.4136353,135.27951,6.0
23831,1.980623,137.48358,8.0
23832,2.1505933,132.08992,5.0
23833,2.4772062,135.9144,8.0
23834,2.3402762,122.72815,4.0
23835,2.72228,161.31027,1.0
23836,2.0639057,144.1207,5.0
23837,3.2690263,220.06618,4.0
23838,2.8995335,179.53468,9.0
23839,2.6798759,217.06952,6.0
23840,1.6998158,101.93057,7.0
23841,2.1755586,141.85312,1.0
23842,2.388226,167.75774,0.0
23843,2.2167218,137.20412,8.0
23844,2.241001,154.9411,1.0
23845,2.2815127,100.94264,0.0
23846,1.9514103,155.05933,2.0
23847,2.0746663,106.9668,2.0
23848,3.4564505,229.1236,8.0
23849,2.144539,149.43411,7.0
23850,3.1803594,220.03001,6.0
23851,2.0303686,139.80319,3.0
23852,2.7885368,193.27838,1.0
23853,2.5456853,189.40204,9.0
23854,2.7735906,194.62405,1.0
23855,1.9987875,87.68748,4.0
23856,3.55913,237.18716,0.0
23857,2.0105002,117.810326,1.0
23858,1.7931724,95.680305,5.0
23859,2.4676003,156.31,2.0
23860,4.4137526,252.82391,3.0
23861,1.9244971,97.2906,5.0
23862,3.6052299,243.67476,1.0
23863,2.1307855,116.378555,9.0
23864,1.9799602,116.74158,9.0
23865,2.3286638,161.14178,8.0
23866,3.258097,230.57414,3.0
23867,2.8377495,186.09628,9.0
23868,4.0323567,238.79149,9.0
23869,2.4099603,165.38144,5.0
23870,2.523343,179.13335,5.0
23871,2.2899938,130.29755,4.0
23872,3.3000128,208.27188,1.0
23873,2.536778,181.6507,3.0
23874,2.7774005,173.08781,5.0
23875,1.7690976,133.49352,0.0
23876,2.9502635,168.97745,9.0
23877,2.2791657,128.7095,3.0
23878,3.137152,184.92856,4.0
23879,2.6368752,176.22981,3.0
23880,2.2941606,109.76987,9.0
23881,1.7886585,83.7021,4.0
23882,1.1706783,74.81734,0.0
23883,3.0469434,149.95059,7.0
23884,2.0532334,131.93251,0.0
23885,2.0902934,124.17937,1.0
23886,2.3078928,131.41031,1.0
23887,2.1724775,133.06863,2.0
23888,2.2979045,180.29274,3.0
23889,3.7255013,242.28256,1.0
23890,1.9437435,95.72215,8.0
23891,1.995137,95.567184,0.0
23892,2.4023392,138.86127,1.0
23893,1.573819,90.69263,6.0
23894,2.5917265,148.1348,2.0
23895,1.8886125,99.75118,2.0
23896,2.939824,188.37987,4.0
23897,2.4616454,157.37575,3.0
23898,2.9972634,243.08322,6.0
23899,1.7281253,84.36415,8.0
23900,4.0202937,244.66965,6.0
23901,3.1601214,190.36584,9.0
23902,2.6006262,193.78926,7.0
23903,1.8752065,94.61817,5.0
23904,2.4608116,175.30371,4.0
23905,2.5598474,133.8945,6.0
23906,1.5765679,82.686066,5.0
23907,2.5481718,184.26022,6.0
23908,2.5980427,172.09192,1.0
23909,2.4153233,182.10234,7.0
23910,3.0062413,206.75642,1.0
23911,1.5285585,90.02696,1.0
23912,2.0826292,114.82073,5.0
23913,2.848222,212.78352,4.0
23914,2.6140628,151.86026,0.0
23915,4.103981,250.96565,6.0
23916,1.7981409,106.22157,2.0
23917,3.249455,196.39345,2.0
23918,3.1913629,217.91862,5.0
23919,2.737303,173.68735,9.0
23920,1.800281,91.44992,5.0
23921,3.5052576,225.13753,1.0
23922,2.0207176,98.56494,6.0
23923,2.5744698,166.24823,5.0
23924,2.128714,120.880585,6.0
23925,1.9588727,106.98952,5.0
23926,2.6660037,199.78384,0.0
23927,2.2197852,157.34766,5.0
23928,1.8438536,95.68017,5.0
23929,2.0277224,103.62959,3.0
23930,1.7522353,82.220955,8.0
23931,2.6131225,187.06816,1.0
23932,2.859421,206.57953,7.0
23933,2.2175086,131.09406,4.0
23934,3.0320618,190.24257,2.0
23935,3.4752636,235.84071,8.0
23936,2.490237,132.7699,4.0
23937,3.0557516,218.52048,6.0
23938,2.673563,180.14069,5.0
23939,2.2142184,144.58713,3.0
23940,2.7766633,185.39374,0.0
23941,1.9984057,111.05936,7.0
23942,2.704173,144.70747,2.0
23943,2.4850178,175.93802,0.0
23944,3.2884517,203.34573,9.0
23945,2.82363,177.51686,9.0
